simID	f0	f1	f2	f3	S_m	thetapi_m	thetaw_m	thetah_m	hprime_m	tajimasd_m	numSing_m	hapdiv_m	rsq_m	D_m	Dprime_m	div_m	S_sd	thetapi_sd	thetaw_sd	thetah_sd	hprime_sd	tajimasd_sd	numSing_sd	hapdiv_sd	rsq_sd	D_sd	Dprime_sd	div_sd
sim141	0.45	0.25	0.1	0.2	1062.58	0.01842	0.06135	0.00756	0.29439	-2.04384	0.0	0.74237	0.01636	0.00074	-0.84185	0.22031	160.36437	0.00707	0.00926	0.00574	0.10839	0.3334	0.0	0.01565	0.00493	0.00074	0.0848	0.01129
sim142	0.05	0.8	0.05	0.1	951.87	0.02532	0.05496	0.01161	0.41466	-1.56854	0.0	0.73943	0.02644	0.00185	-0.73092	0.21986	173.50293	0.00795	0.01002	0.00613	0.13322	0.37427	0.0	0.01679	0.00801	0.0016	0.1162	0.01208
sim143	0.1	0.35	0.15	0.4	552.66	0.00765	0.03191	0.00294	0.24366	-2.21889	0.0	0.74746	0.01315	0.00039	-0.87024	0.16884	79.72012	0.0024	0.0046	0.0021	0.05425	0.18696	0.0	0.01286	0.00224	0.00038	0.05609	0.00799
sim146	0.15	0.05	0.45	0.35	360.3	0.00527	0.0208	0.00211	0.2502	-2.15586	0.0	0.7409	0.01466	0.00045	-0.86164	0.14501	60.92395	0.00145	0.00352	0.00132	0.07013	0.20774	0.0	0.01627	0.00301	0.00046	0.06461	0.00718
sim147	0.05	0.6	0.3	0.05	683.06	0.01469	0.03944	0.0073	0.31898	-1.80649	0.0	0.73584	0.02207	0.00107	-0.79849	0.21497	157.13205	0.0054	0.00907	0.00506	0.10889	0.36955	0.0	0.01651	0.00699	0.00116	0.09987	0.01028
sim148	0.7	0.1	0.15	0.05	1236.09	0.02999	0.07137	0.01294	0.39957	-1.68725	0.0	0.74314	0.02441	0.00154	-0.7539	0.24342	222.17647	0.00989	0.01283	0.00749	0.14011	0.39819	0.0	0.01519	0.00907	0.00146	0.10957	0.01352
sim149	0.75	0.0	0.2	0.05	1191.55	0.02838	0.0688	0.01423	0.34279	-1.70447	0.0	0.74232	0.02388	0.00166	-0.75995	0.23832	209.92266	0.01072	0.01212	0.00764	0.16524	0.46127	0.0	0.01703	0.01115	0.00205	0.13783	0.01482
sim150	0.15	0.25	0.0	0.6	387.05	0.00538	0.02235	0.00186	0.25805	-2.19675	0.0	0.74842	0.01395	0.00042	-0.86762	0.15037	55.77849	0.00129	0.00322	0.00128	0.06011	0.18074	0.0	0.01634	0.00232	0.00041	0.05326	0.00778
sim151	0.15	0.8	0.0	0.05	1069.04	0.0361	0.06173	0.0162	0.5382	-1.20574	0.0	0.74165	0.03845	0.00282	-0.67258	0.22264	199.502	0.01131	0.01152	0.00991	0.16744	0.46599	0.0	0.01558	0.01399	0.00279	0.14138	0.01673
sim152	0.55	0.35	0.0	0.1	1531.22	0.04654	0.08841	0.02116	0.47268	-1.39341	0.0	0.74239	0.03143	0.00233	-0.7025	0.22104	234.9522	0.01404	0.01357	0.01087	0.13692	0.38581	0.0	0.01615	0.01183	0.00228	0.13111	0.01993
sim153	0.4	0.5	0.05	0.05	1223.47	0.03713	0.07064	0.01759	0.4591	-1.3851	0.0	0.7411	0.03131	0.00226	-0.704	0.22934	262.47341	0.01249	0.01516	0.01042	0.13743	0.43603	0.0	0.01369	0.01074	0.00229	0.13025	0.01776
sim154	0.35	0.3	0.25	0.1	848.7	0.01651	0.049	0.00731	0.31247	-1.93479	0.0	0.74419	0.01887	0.0009	-0.81777	0.21824	171.10104	0.00701	0.00988	0.0048	0.11424	0.36109	0.0	0.01619	0.00747	0.00105	0.09346	0.01127
sim155	0.35	0.55	0.0	0.1	1290.19	0.03868	0.0745	0.01684	0.48794	-1.41137	0.0	0.7427	0.03142	0.00215	-0.71108	0.21882	202.03719	0.01283	0.01167	0.01078	0.18603	0.42509	0.0	0.01417	0.01405	0.0019	0.11546	0.01883
sim156	0.0	0.6	0.05	0.35	769.29	0.00991	0.04442	0.00361	0.23882	-2.26238	0.0	0.7465	0.01277	0.0004	-0.87944	0.1892	124.21375	0.00318	0.00717	0.00285	0.06356	0.23314	0.0	0.01884	0.00364	0.00052	0.06895	0.00843
sim158	0.65	0.25	0.05	0.05	1511.52	0.04882	0.08727	0.02171	0.50964	-1.2955	0.0	0.74098	0.03344	0.00278	-0.6805	0.22945	255.63395	0.01707	0.01476	0.01324	0.18768	0.48109	0.0	0.0158	0.01344	0.00244	0.12205	0.02312
sim159	0.2	0.4	0.1	0.3	803.12	0.0112	0.04637	0.00435	0.24848	-2.21722	0.0	0.74311	0.01343	0.00047	-0.86485	0.1962	137.27943	0.00386	0.00793	0.00321	0.07509	0.22852	0.0	0.01711	0.00364	0.00051	0.06926	0.00955
sim160	0.35	0.25	0.05	0.35	866.7	0.01154	0.05004	0.00427	0.24196	-2.24168	0.0	0.74692	0.01297	0.00047	-0.87298	0.19857	137.33433	0.00434	0.00793	0.00383	0.05755	0.26845	0.0	0.01638	0.00437	0.00069	0.07953	0.01085
sim162	0.8	0.0	0.1	0.1	1493.43	0.03749	0.08623	0.01776	0.37904	-1.65886	0.0	0.74263	0.02449	0.00175	-0.73874	0.23474	235.28226	0.01261	0.01359	0.01014	0.15495	0.40353	0.0	0.01699	0.01017	0.00154	0.11838	0.0178
sim163	0.45	0.45	0.0	0.1	1398.46	0.04162	0.08075	0.01775	0.49012	-1.40778	0.0	0.74225	0.03107	0.00226	-0.70723	0.22149	231.42359	0.01252	0.01336	0.01016	0.17772	0.45912	0.0	0.0139	0.0126	0.00237	0.12118	0.01696
sim164	0.4	0.4	0.15	0.05	1021.38	0.02532	0.05897	0.01276	0.36246	-1.6445	0.0	0.73986	0.02518	0.0016	-0.76564	0.23397	202.03189	0.00863	0.01167	0.00779	0.14466	0.45465	0.0	0.01491	0.00963	0.00153	0.11542	0.01512
sim165	0.65	0.25	0.05	0.05	1558.7	0.04884	0.09	0.02065	0.50969	-1.35676	0.0	0.74296	0.03295	0.0023	-0.70072	0.2292	286.44599	0.01837	0.01654	0.01014	0.19103	0.41225	0.0	0.01614	0.01309	0.00197	0.11205	0.02093
sim166	0.25	0.55	0.05	0.15	1102.26	0.02351	0.06364	0.01063	0.33742	-1.85027	0.0	0.74354	0.01964	0.00103	-0.80398	0.21982	168.08143	0.00881	0.0097	0.00721	0.12341	0.35356	0.0	0.01523	0.00623	0.00104	0.0986	0.01303
sim167	0.35	0.0	0.3	0.35	506.19	0.00731	0.02923	0.00299	0.24366	-2.17912	0.0	0.74605	0.01396	0.0005	-0.85448	0.16775	83.72269	0.00228	0.00483	0.00195	0.05976	0.21506	0.0	0.01533	0.00288	0.00056	0.07005	0.00804
sim168	0.5	0.1	0.0	0.4	870.95	0.0125	0.05029	0.00542	0.23618	-2.19075	0.0	0.74381	0.01305	0.00055	-0.86345	0.19693	140.79804	0.00503	0.00813	0.00503	0.07263	0.30011	0.0	0.01545	0.00383	0.00064	0.08916	0.01236
sim169	0.0	0.25	0.05	0.7	249.95	0.00355	0.01443	0.00134	0.24736	-2.17066	0.0	0.73989	0.01479	0.00047	-0.84958	0.11971	35.44048	0.00115	0.00205	0.00087	0.06623	0.2087	0.0	0.01563	0.00258	0.00043	0.06121	0.007
sim170	0.45	0.25	0.25	0.05	895.02	0.01945	0.05168	0.00905	0.33734	-1.79717	0.0	0.73844	0.02174	0.00114	-0.7967	0.22994	197.255	0.00652	0.01139	0.00582	0.10411	0.38313	0.0	0.01783	0.00749	0.00108	0.09788	0.01082
sim172	0.55	0.15	0.2	0.1	992.12	0.02041	0.05728	0.00963	0.31646	-1.87048	0.0	0.74129	0.01997	0.00101	-0.80306	0.22739	199.42262	0.00693	0.01151	0.00617	0.0893	0.35521	0.0	0.01628	0.00709	0.001	0.09454	0.01179
sim173	0.65	0.1	0.05	0.2	1323.53	0.02563	0.07642	0.01225	0.29283	-1.9426	0.0	0.74605	0.01765	0.001	-0.81487	0.22751	225.00956	0.00986	0.01299	0.0086	0.10031	0.36502	0.0	0.01548	0.00752	0.00122	0.10266	0.01624
sim174	0.4	0.1	0.45	0.05	634.83	0.01234	0.03665	0.00556	0.30663	-1.93101	0.0	0.73825	0.02014	0.00105	-0.8041	0.20687	117.10015	0.00486	0.00676	0.00386	0.10813	0.36278	0.0	0.01774	0.00657	0.00122	0.1073	0.00936
sim176	0.15	0.3	0.05	0.5	501.51	0.00677	0.02896	0.00233	0.25574	-2.22198	0.0	0.74398	0.01318	0.00042	-0.8638	0.16491	79.1751	0.00174	0.00457	0.00154	0.05462	0.18977	0.0	0.01451	0.00247	0.00038	0.05737	0.00915
sim177	0.4	0.45	0.0	0.15	1299.63	0.03304	0.07504	0.01508	0.39985	-1.62988	0.0	0.74114	0.02576	0.00185	-0.74081	0.21856	222.78624	0.01173	0.01286	0.01042	0.13585	0.47273	0.0	0.01509	0.01192	0.00259	0.13807	0.01871
sim178	0.1	0.75	0.0	0.15	1044.28	0.02627	0.0603	0.01117	0.41344	-1.6578	0.0	0.73925	0.02517	0.00172	-0.74247	0.2141	205.25245	0.0097	0.01185	0.00657	0.15083	0.37295	0.0	0.01461	0.00837	0.00147	0.11282	0.01258
sim179	0.1	0.3	0.35	0.25	551.37	0.00865	0.03184	0.00343	0.27422	-2.11099	0.0	0.74362	0.0153	0.00059	-0.84502	0.17499	96.99752	0.00298	0.0056	0.00237	0.09558	0.28794	0.0	0.01643	0.00461	0.00063	0.07586	0.00901
sim180	0.05	0.4	0.4	0.15	556.57	0.00959	0.03214	0.00401	0.28855	-2.04234	0.0	0.74119	0.01708	0.00064	-0.84306	0.18726	99.89259	0.00296	0.00577	0.00267	0.09357	0.24337	0.0	0.01876	0.00384	0.00055	0.07144	0.00854
sim181	0.5	0.45	0.0	0.05	1460.51	0.04792	0.08433	0.02066	0.53117	-1.26649	0.0	0.74185	0.03617	0.00287	-0.67082	0.22715	262.52355	0.0165	0.01516	0.01115	0.18625	0.44828	0.0	0.01548	0.01318	0.00221	0.12124	0.02045
sim182	0.0	0.5	0.1	0.4	590.0	0.00815	0.03407	0.00289	0.25616	-2.20912	0.0	0.74599	0.0135	0.0005	-0.85903	0.17471	89.97138	0.00247	0.00519	0.00203	0.06852	0.23395	0.0	0.01637	0.00393	0.00061	0.07574	0.00864
sim183	0.2	0.25	0.2	0.35	581.41	0.008	0.03357	0.00294	0.25107	-2.20708	0.0	0.74486	0.01373	0.00042	-0.87414	0.17739	95.19508	0.00207	0.0055	0.00211	0.06599	0.24025	0.0	0.01601	0.0033	0.0005	0.06065	0.00833
sim184	0.6	0.25	0.0	0.15	1567.74	0.04036	0.09052	0.01756	0.41627	-1.63668	0.0	0.7446	0.02485	0.00176	-0.74158	0.22115	256.48229	0.01489	0.01481	0.00951	0.16932	0.39533	0.0	0.01672	0.00927	0.00138	0.11388	0.0188
sim186	0.4	0.5	0.05	0.05	1229.62	0.03697	0.071	0.01763	0.44895	-1.39833	0.0	0.74315	0.03077	0.00199	-0.72184	0.22889	215.96117	0.0096	0.01247	0.00883	0.14751	0.35099	0.0	0.01514	0.00842	0.00197	0.11879	0.01564
sim187	0.65	0.2	0.05	0.1	1509.59	0.04225	0.08716	0.02013	0.42446	-1.50569	0.0	0.74398	0.02726	0.00212	-0.72087	0.22594	257.22046	0.01494	0.01485	0.01152	0.19488	0.45924	0.0	0.01454	0.01184	0.00197	0.13596	0.02074
sim188	0.0	0.9	0.05	0.05	906.3	0.0279	0.05233	0.01293	0.47476	-1.33295	0.0	0.73963	0.03404	0.00255	-0.70693	0.22393	187.76939	0.00807	0.01084	0.00728	0.16136	0.48891	0.0	0.0173	0.01327	0.00294	0.14692	0.01251
sim189	0.4	0.55	0.0	0.05	1355.05	0.04474	0.07824	0.02033	0.51358	-1.25155	0.0	0.7439	0.03595	0.00273	-0.68902	0.22481	226.71289	0.01428	0.01309	0.0119	0.16187	0.49085	0.0	0.01543	0.01364	0.00342	0.15461	0.01919
sim190	0.1	0.6	0.15	0.15	840.65	0.01585	0.04854	0.00686	0.31334	-1.95788	0.0	0.74238	0.01816	0.00082	-0.82064	0.21317	146.29363	0.00458	0.00845	0.00385	0.10278	0.28366	0.0	0.01624	0.00513	0.00078	0.0821	0.00933
sim192	0.75	0.0	0.15	0.1	1272.44	0.02954	0.07347	0.0143	0.34372	-1.74432	0.0	0.74369	0.02182	0.00142	-0.76806	0.23486	221.57003	0.00944	0.01279	0.00828	0.13592	0.35853	0.0	0.0167	0.00717	0.00127	0.10868	0.01607
sim194	0.35	0.25	0.15	0.25	833.79	0.01244	0.04814	0.00503	0.25702	-2.15855	0.0	0.74286	0.01437	0.0006	-0.85082	0.20513	138.12681	0.00446	0.00798	0.0038	0.07339	0.28112	0.0	0.01575	0.00427	0.00094	0.08892	0.01035
sim195	0.1	0.35	0.35	0.2	567.88	0.00932	0.03279	0.00386	0.2786	-2.0815	0.0	0.74075	0.01633	0.00064	-0.84474	0.18441	111.0693	0.00316	0.00641	0.00279	0.08387	0.25461	0.0	0.01751	0.00411	0.00066	0.07557	0.00809
sim197	0.4	0.4	0.15	0.05	1045.25	0.02559	0.06035	0.01184	0.38317	-1.67032	0.0	0.73984	0.02471	0.00145	-0.76404	0.23308	205.35805	0.00787	0.01186	0.00662	0.13043	0.35668	0.0	0.01551	0.00789	0.00129	0.107	0.01254
sim199	0.45	0.25	0.15	0.15	1027.78	0.02015	0.05934	0.00898	0.31517	-1.92433	0.0	0.74085	0.01842	0.00111	-0.79468	0.22227	192.65506	0.00742	0.01112	0.00577	0.10343	0.35754	0.0	0.01681	0.00621	0.00111	0.10686	0.01217
sim200	0.75	0.0	0.1	0.15	1356.32	0.02739	0.07831	0.01266	0.31427	-1.90932	0.0	0.74403	0.0184	0.00107	-0.80421	0.23354	216.28516	0.01043	0.01249	0.00908	0.12619	0.35374	0.0	0.01598	0.00651	0.00105	0.10514	0.01741
sim201	0.7	0.0	0.05	0.25	1280.83	0.02157	0.07395	0.00918	0.2828	-2.06895	0.0	0.74665	0.01548	0.00083	-0.83421	0.22272	186.98555	0.00961	0.0108	0.00762	0.13094	0.40172	0.0	0.01667	0.0068	0.00107	0.11113	0.01505
sim202	0.85	0.0	0.1	0.05	1686.82	0.04997	0.0974	0.02504	0.42811	-1.41234	0.0	0.7437	0.0302	0.00223	-0.70997	0.23277	286.91949	0.01406	0.01657	0.01187	0.18029	0.43354	0.0	0.01524	0.01339	0.00218	0.13323	0.02081
sim203	0.45	0.5	0.0	0.05	1417.22	0.04602	0.08183	0.01969	0.52753	-1.29255	0.0	0.7436	0.03574	0.00234	-0.69796	0.22573	262.69203	0.01533	0.01517	0.00973	0.17553	0.41272	0.0	0.01351	0.01168	0.00214	0.12091	0.01956
sim204	0.3	0.1	0.5	0.1	531.88	0.00996	0.03071	0.0043	0.3061	-1.94129	0.0	0.73789	0.01923	0.00095	-0.80591	0.19105	116.04738	0.00308	0.0067	0.00243	0.10111	0.32579	0.0	0.01811	0.0053	0.00096	0.09354	0.00868
sim205	0.6	0.25	0.1	0.05	1348.32	0.03779	0.07785	0.01721	0.43874	-1.49641	0.0	0.74271	0.02803	0.00192	-0.72898	0.23443	202.35052	0.01198	0.01168	0.00936	0.1695	0.4508	0.0	0.01615	0.01182	0.00209	0.12563	0.01782
sim206	0.0	0.1	0.4	0.5	263.82	0.00388	0.01523	0.00163	0.24228	-2.14364	0.0	0.73996	0.01479	0.00052	-0.85006	0.11915	44.07051	0.00141	0.00254	0.00103	0.0921	0.26628	0.0	0.01474	0.00479	0.00078	0.08336	0.00709
sim207	0.0	0.55	0.0	0.45	653.32	0.0079	0.03772	0.00228	0.24766	-2.3044	0.0	0.74486	0.01217	0.00033	-0.88651	0.17711	83.70703	0.00251	0.00483	0.00236	0.06119	0.20884	0.0	0.01627	0.00254	0.00049	0.05703	0.00757
sim211	0.45	0.3	0.05	0.2	1181.54	0.02209	0.06822	0.00925	0.31361	-1.98945	0.0	0.74261	0.01695	0.00093	-0.80922	0.22153	223.08011	0.00904	0.01288	0.0064	0.0992	0.32023	0.0	0.01593	0.00508	0.00092	0.09331	0.01325
sim212	0.05	0.65	0.2	0.1	768.02	0.01602	0.04435	0.00732	0.3305	-1.85081	0.0	0.73657	0.02155	0.00131	-0.78311	0.21551	151.67236	0.0061	0.00876	0.00489	0.10754	0.39372	0.0	0.01771	0.00841	0.00151	0.12257	0.01018
sim213	0.65	0.1	0.05	0.2	1370.99	0.02669	0.07916	0.01159	0.31666	-1.94348	0.0	0.746	0.01686	0.00098	-0.81086	0.22505	197.76246	0.0108	0.01142	0.00753	0.13932	0.37428	0.0	0.01568	0.00587	0.00099	0.10917	0.0153
sim215	0.15	0.15	0.05	0.65	308.05	0.00416	0.01779	0.00143	0.25323	-2.207	0.0	0.74334	0.01416	0.00042	-0.86562	0.13351	42.08058	0.00106	0.00243	0.00094	0.0673	0.19668	0.0	0.01612	0.00267	0.00041	0.06253	0.00612
sim216	0.75	0.1	0.1	0.05	1486.31	0.03944	0.08582	0.02027	0.37563	-1.58039	0.0	0.74416	0.02608	0.00175	-0.74276	0.2385	235.30598	0.01133	0.01359	0.01073	0.12496	0.35753	0.0	0.01384	0.00977	0.0017	0.11721	0.01744
sim217	0.7	0.0	0.0	0.3	1313.29	0.02034	0.07583	0.00825	0.26489	-2.13583	0.0	0.74563	0.0141	0.00065	-0.85698	0.22306	211.39614	0.009	0.01221	0.00722	0.11208	0.35731	0.0	0.01466	0.00596	0.00081	0.09095	0.01489
sim218	0.25	0.6	0.1	0.05	1015.76	0.02638	0.05865	0.01282	0.38556	-1.59516	0.0	0.74043	0.0262	0.00188	-0.74276	0.23096	218.9533	0.00921	0.01264	0.00783	0.1291	0.42853	0.0	0.01694	0.00906	0.00218	0.1334	0.01389
sim219	0.35	0.45	0.05	0.15	1145.77	0.02544	0.06616	0.01172	0.3496	-1.78537	0.0	0.7439	0.021	0.00134	-0.7836	0.22282	215.07888	0.00937	0.01242	0.00797	0.1367	0.41126	0.0	0.01568	0.00878	0.00143	0.11617	0.01522
sim220	0.25	0.05	0.35	0.35	451.52	0.00656	0.02607	0.00233	0.26725	-2.16828	0.0	0.74135	0.01451	0.00056	-0.84724	0.15968	78.91556	0.00218	0.00456	0.00145	0.07794	0.24152	0.0	0.01926	0.00337	0.00058	0.07325	0.008
sim221	0.7	0.05	0.1	0.15	1278.38	0.02871	0.07381	0.01424	0.32598	-1.78641	0.0	0.74424	0.02007	0.00141	-0.77104	0.22758	240.19448	0.00962	0.01387	0.00894	0.10738	0.35805	0.0	0.01677	0.00661	0.00149	0.11519	0.01497
sim222	0.75	0.05	0.15	0.05	1262.58	0.03239	0.0729	0.01646	0.36671	-1.60204	0.0	0.74144	0.02625	0.00196	-0.73568	0.24208	246.67503	0.01013	0.01424	0.00879	0.14666	0.44041	0.0	0.01427	0.01157	0.00219	0.14408	0.01538
sim223	0.6	0.0	0.3	0.1	846.36	0.01718	0.04887	0.00801	0.31485	-1.88434	0.0	0.73946	0.02056	0.00121	-0.7961	0.21854	150.90445	0.00721	0.00871	0.00503	0.15302	0.43882	0.0	0.01637	0.01114	0.00152	0.11342	0.0126
sim224	0.5	0.45	0.0	0.05	1489.76	0.05155	0.08602	0.02349	0.54016	-1.17006	0.0	0.74254	0.03882	0.00292	-0.66922	0.22369	249.50853	0.01708	0.01441	0.01247	0.2022	0.50033	0.0	0.01563	0.01446	0.00243	0.13322	0.02177
sim225	0.25	0.1	0.25	0.4	458.22	0.00668	0.02646	0.00248	0.26361	-2.16813	0.0	0.74021	0.01452	0.00055	-0.84787	0.16283	77.29108	0.00219	0.00446	0.00162	0.07995	0.24064	0.0	0.01613	0.00347	0.0007	0.07144	0.00774
sim227	0.15	0.45	0.2	0.2	754.42	0.01204	0.04356	0.00448	0.29067	-2.09953	0.0	0.73995	0.01584	0.00057	-0.85069	0.20582	137.10935	0.00353	0.00792	0.00319	0.0858	0.27357	0.0	0.01696	0.00459	0.00061	0.06832	0.00885
sim230	0.4	0.35	0.0	0.25	1153.58	0.01925	0.06661	0.00841	0.27301	-2.07547	0.0	0.74465	0.01511	0.00069	-0.84316	0.21823	193.87063	0.00743	0.01119	0.00657	0.09522	0.32081	0.0	0.01641	0.00405	0.00078	0.08973	0.01267
sim231	0.15	0.35	0.4	0.1	601.1	0.01102	0.03471	0.00498	0.28967	-1.97042	0.0	0.73891	0.0188	0.00088	-0.82511	0.1993	125.29654	0.00423	0.00723	0.00331	0.09774	0.36162	0.0	0.01821	0.00771	0.00109	0.10074	0.00937
sim232	0.3	0.5	0.0	0.2	1194.67	0.02362	0.06898	0.00926	0.34519	-1.93363	0.0	0.74639	0.0182	0.00092	-0.82192	0.21733	187.55395	0.01038	0.01083	0.00683	0.14457	0.37957	0.0	0.01665	0.0068	0.00098	0.09515	0.01472
sim233	0.15	0.35	0.35	0.15	613.2	0.01059	0.03541	0.00455	0.28723	-2.02332	0.0	0.74317	0.01748	0.00077	-0.83028	0.19474	121.08908	0.00363	0.00699	0.00291	0.11426	0.32594	0.0	0.01505	0.00535	0.00075	0.08446	0.00854
sim234	0.3	0.15	0.15	0.4	585.26	0.00807	0.03379	0.00285	0.25506	-2.22303	0.0	0.74504	0.01342	0.00041	-0.87268	0.17538	79.85576	0.0031	0.00461	0.00247	0.08014	0.23438	0.0	0.01453	0.00296	0.0004	0.06128	0.00776
sim235	0.05	0.4	0.05	0.5	498.37	0.00664	0.02878	0.00238	0.24547	-2.23477	0.0	0.74663	0.01301	0.00044	-0.86865	0.16246	70.1657	0.00219	0.00405	0.00208	0.06291	0.22781	0.0	0.01599	0.00287	0.00059	0.07068	0.00797
sim236	0.55	0.4	0.0	0.05	1553.06	0.05204	0.08967	0.02299	0.53497	-1.228	0.0	0.7441	0.03619	0.00242	-0.69374	0.22409	247.8208	0.01522	0.01431	0.01081	0.18447	0.4199	0.0	0.01428	0.01201	0.00206	0.11836	0.02024
sim237	0.4	0.5	0.0	0.1	1369.49	0.04177	0.07907	0.01902	0.48013	-1.37504	0.0	0.74346	0.03122	0.00232	-0.69928	0.21792	197.26573	0.01197	0.01139	0.01047	0.16177	0.43814	0.0	0.01368	0.01234	0.00236	0.12853	0.01783
sim238	0.45	0.5	0.0	0.05	1429.39	0.04856	0.08253	0.02013	0.56822	-1.21757	0.0	0.74407	0.03841	0.00266	-0.6826	0.22554	264.75683	0.01617	0.01529	0.01141	0.19371	0.42089	0.0	0.01405	0.0119	0.00218	0.11771	0.02097
sim239	0.25	0.35	0.15	0.25	818.47	0.01178	0.04726	0.00423	0.2665	-2.19338	0.0	0.74202	0.01404	0.00045	-0.86606	0.20234	130.27713	0.00409	0.00752	0.003	0.0783	0.23829	0.0	0.01722	0.00349	0.00045	0.06321	0.00991
sim240	0.3	0.65	0.0	0.05	1207.04	0.04043	0.06969	0.0187	0.51479	-1.22968	0.0	0.74196	0.03883	0.00294	-0.67003	0.22331	243.3249	0.01333	0.01405	0.0111	0.1551	0.45083	0.0	0.0155	0.01443	0.00318	0.14928	0.02082
sim242	0.6	0.1	0.1	0.2	1156.4	0.02062	0.06677	0.00969	0.2744	-2.02225	0.0	0.74556	0.01597	0.00085	-0.82668	0.2225	177.72962	0.00749	0.01026	0.00673	0.09825	0.3165	0.0	0.01417	0.00509	0.0009	0.10078	0.0131
sim243	0.75	0.1	0.1	0.05	1483.45	0.04204	0.08565	0.02046	0.41704	-1.47242	0.0	0.74052	0.02898	0.00234	-0.71411	0.23516	266.35836	0.01408	0.01538	0.01176	0.15989	0.4802	0.0	0.01492	0.01542	0.00257	0.14507	0.02006
sim244	0.2	0.1	0.45	0.25	452.8	0.00684	0.02614	0.00285	0.25478	-2.13748	0.0	0.74144	0.01458	0.00049	-0.85482	0.16592	72.29723	0.00204	0.00417	0.00186	0.06981	0.24371	0.0	0.01557	0.00309	0.00049	0.06677	0.00736
sim245	0.4	0.55	0.0	0.05	1376.52	0.04646	0.07948	0.02036	0.54524	-1.22085	0.0	0.74337	0.03781	0.0025	-0.68575	0.22339	205.20797	0.01529	0.01185	0.01231	0.1707	0.45897	0.0	0.01554	0.0145	0.00206	0.11663	0.02112
sim246	0.35	0.2	0.05	0.4	741.34	0.01005	0.0428	0.00381	0.24289	-2.22901	0.0	0.74673	0.01289	0.0004	-0.87714	0.18986	116.09124	0.00399	0.0067	0.00356	0.07568	0.27279	0.0	0.01643	0.00331	0.00045	0.06548	0.01038
sim247	0.1	0.35	0.5	0.05	537.47	0.01068	0.03103	0.0046	0.32895	-1.89305	0.0	0.73691	0.02099	0.00092	-0.81097	0.19631	115.63408	0.00376	0.00668	0.00291	0.1304	0.34576	0.0	0.01598	0.00812	0.00095	0.08945	0.00839
sim248	0.5	0.15	0.05	0.3	1030.06	0.01486	0.05948	0.00606	0.24704	-2.19239	0.0	0.74275	0.01354	0.00056	-0.85676	0.21154	151.2709	0.00535	0.00873	0.00472	0.07803	0.26044	0.0	0.01526	0.00407	0.00057	0.07866	0.00985
sim249	0.5	0.05	0.1	0.35	767.08	0.01062	0.04429	0.00444	0.23262	-2.21151	0.0	0.74517	0.01347	0.00054	-0.86298	0.19822	114.38387	0.00366	0.0066	0.00343	0.06844	0.27163	0.0	0.01591	0.00484	0.00077	0.08832	0.0086
sim250	0.15	0.55	0.15	0.15	865.6	0.01543	0.04998	0.00672	0.2935	-2.00884	0.0	0.7419	0.01725	0.0008	-0.83085	0.21576	156.1874	0.00468	0.00902	0.0042	0.10266	0.28877	0.0	0.01569	0.00501	0.00087	0.09115	0.00977
sim251	0.15	0.35	0.2	0.3	637.09	0.00962	0.03679	0.00379	0.26324	-2.15385	0.0	0.74435	0.01419	0.0005	-0.86072	0.18592	105.59902	0.0035	0.0061	0.00292	0.07519	0.25847	0.0	0.01641	0.00342	0.00058	0.0721	0.00876
sim252	0.4	0.25	0.15	0.2	909.03	0.01606	0.05249	0.00657	0.30223	-2.01897	0.0	0.7437	0.01666	0.00075	-0.83372	0.2142	142.2093	0.00636	0.00821	0.00481	0.11928	0.37379	0.0	0.01797	0.00605	0.00083	0.08821	0.0119
sim253	0.0	0.6	0.2	0.2	693.56	0.01173	0.04005	0.00444	0.30502	-2.055	0.0	0.74021	0.01672	0.00068	-0.83827	0.19979	118.34459	0.00373	0.00683	0.00284	0.09005	0.26578	0.0	0.01797	0.00488	0.00065	0.07371	0.00905
sim254	0.1	0.8	0.05	0.05	967.62	0.02842	0.05587	0.01269	0.46507	-1.42162	0.0	0.74083	0.03127	0.00224	-0.71502	0.22818	189.53669	0.00951	0.01094	0.00687	0.15786	0.45639	0.0	0.01436	0.01208	0.00209	0.12799	0.0142
sim255	0.1	0.7	0.15	0.05	889.42	0.02224	0.05135	0.01027	0.39238	-1.64054	0.0	0.7396	0.02615	0.00153	-0.75899	0.22597	204.51017	0.00787	0.01181	0.00565	0.15608	0.41862	0.0	0.01389	0.0094	0.00152	0.11023	0.01167
sim256	0.55	0.2	0.2	0.05	1094.12	0.02553	0.06317	0.01194	0.36023	-1.73357	0.0	0.74216	0.02263	0.0014	-0.775	0.23159	216.423	0.00833	0.0125	0.00645	0.1379	0.35364	0.0	0.01637	0.00818	0.00124	0.10554	0.01268
sim258	0.45	0.45	0.05	0.05	1225.17	0.0353	0.07074	0.01671	0.4353	-1.46363	0.0	0.74117	0.03019	0.00197	-0.72805	0.2348	207.97285	0.01092	0.01201	0.00857	0.15417	0.39841	0.0	0.01677	0.01113	0.00188	0.12559	0.01684
sim260	0.65	0.3	0.0	0.05	1851.29	0.06	0.10689	0.02439	0.54503	-1.30738	0.0	0.745	0.03564	0.00254	-0.68466	0.223	313.58666	0.02061	0.01811	0.01384	0.18752	0.39674	0.0	0.01684	0.01068	0.00223	0.1142	0.02591
